name,url,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
Aider au passage du permis de conduire B -  2020-2021,/aides/8558-aide-au-passage-du-permis-de-conduire-b-2020-/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-08/APC_comment_bien_saisir_ma_demande_1.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-08/PB-reglement-pieces_0.pdf']",True
Rénover énergétiquement les petits collectifs sociaux,/aides/07a7-renovation-energetique-des-petits-collectifs-/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/amenagement-du-territoire/renovation-energetique-des-petits-collectifs-de-logements-sociaux,False,url not starting with http,[],False
Soutenir les études préalables à la création d’équipements culturels,/aides/d37f-etude-prealable-a-la-creation-dequipements-cu/,True,,False,url not starting with http,[],False
Créer et aménager les salles de cinéma,/aides/89f7-creation-extension-et-amenagement-de-salles-d/,False,Status 404,False,url not starting with http,[],False
Soutenir le développement des sports de nature,/aides/ae01-soutien-au-developpement-des-sports-de-nature/,True,,False,url not starting with http,[],False
Soutenir les jeunes entreprises innovantes dans leur dynamique de recherche et développement,/aides/08cd-innovation-start-up/,True,,False,url not starting with http,[],False
Accompagner le déploiement des activités des start-up,/aides/e8e6-investissement-start-up/,True,,False,url not starting with http,[],False
Développer les voyages scolaires dans les établissements de formation,/aides/9361-actions-educatives-nouvelle-aquitaine-volet-2/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-03/Proc%C3%A9dure%20de%20d%C3%A9pot%20d%27une%20demande%20d%27aide_Volet%202%20-%20Mobilit%C3%A9%20collective.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-03/RI%20Actions%20Educatives%20Nouvelle%20Aquitaine%2029%20mai%202020.pdf']",True
Accompagner les projets de start-up de la phase d’incubation à celle de déploiement,/aides/e87e-faisabilite-start-up/,True,,False,url not starting with http,[],False
Aider au recrutement pour gérer la transformation numérique,/aides/c11f-aide-au-recrutement-transformation-numerique/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/economie-et-emploi/recrutement-transformation-numerique,False,url not starting with http,[],False
Soutenir les manifestations territoriales à caractère économique,/aides/fda4-soutien-aux-manifestations-territoriales-a-ca/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2018-08/AAP_Soutien-aux-manifestations-territoriales-a%CC%80-caracte%CC%80re-e%CC%81conomique.pdf'],True
Faciliter l’accès des plus petites entreprises aux financements nécessaires à la réalisation de leur projet,/aides/6272-prets-croissances-petites-entreprises/,True,,False,url not starting with http,[],False
Pérenniser la ressource en reboisant des parcelles de peupliers exploitées,/aides/3e37-remise-en-production-des-peupleraies/,True,,False,url not starting with http,[],False
Aider les investissements productifs dans l’agroalimentaire,/aides/e8c7-aide-aux-investissements-productifs-dans-lagr/,True,,False,url not starting with http,[],False
Valoriser les opérations d’inventaire,/aides/ed40-valorisation-des-operations-dinventaire/,True,,False,url not starting with http,[],False
Aider au recrutement de collaborateurs export,/aides/373c-talentexport/,True,,False,url not starting with http,[],False
Accompagner les porteurs de projet se préparant à une installation en agriculture,/aides/1a63-accompagnement-individuel-pre-installation-et/,True,,False,url not starting with http,[],False
Renforcer ses fonds propres pour améliorer sa performance industrielle,/aides/a1f9-renforcement-des-fonds-propres-performance-in/,True,,False,url not starting with http,[],False
Favoriser le développement du design,/aides/4d5f-plan-design-aide-aux-entrepreneurs/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-03/Dossier_commun%20.pdf'],True
Prototyper les innovations pour un numérique responsable,/aides/d1bc-proto-impact-prototyper-les-innovations-pour-/,True,,False,url not starting with http,[],False
Consolider et développer le réseau d'itinéraires cyclables,/aides/df53-itinerance-cyclable/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Faciliter l'accès à la mobilité des plus fragiles,/aides/bf2e-plateforme-regionale-dacces-a-la-mobilite/,False,Status 404,False,url not starting with http,[],False
Soutenir les structures de jeunesse,/aides/9099-soutien-aux-structures-de-jeunesse/,True,,False,url not starting with http,[],False
Encourager l’Innovation et à la R&D dans l’agroalimentaire,/aides/38e4-aide-a-linnovation-et-a-la-rd-dans-lagroalime/,True,,False,url not starting with http,[],False
Soutenir les manifestations sportives de niveau national ou international,/aides/100c-soutien-aux-manifestations-sportives-de-nivea/,True,,False,url not starting with http,[],False
Soutenir les structures d'interface scientifique et technologique favorisant un transfert de compétence vers les entreprises,/aides/3f04-structures-dinterface-scientifique-et-technol/,True,,False,url not starting with http,[],False
Accompagner l'anticipation et l'adaptation des compétences des entreprises d'une même filière,/aides/64c2-accompagnement-collectif-aux-filieres-acf-gpe/,True,,False,url not starting with http,[],False
Accompagner les projets d'innovation des PME en leur permettant de recourir à des prestations externes,/aides/88d5-aide-au-conseil-en-innovation/,True,,False,url not starting with http,[],False
Accompagner la Validation des Acquis de l'Expérience,/aides/3e1a-vae-accompagnement-de-la-validation-des-acqui/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-01/RI%20Aides%20individuelles.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-01/plaquette_4p_a5_vae_na.pdf']",True
Soutenir le développement d'activités et d'emploi des entreprises de l'ESS,/aides/4689-aide-au-developpement/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/economie-et-emploi/aide-au-developpement-des-structures-de-less,False,url not starting with http,[],False
Fonds social régional pour les lycéens pour payer la restauration ou l’hébergement,/aides/202c-fonds-social-regional/,True,,False,url not starting with http,[],False
"Favoriser la sauvegarde de la vie humaine en mer et prévenir les accidents liés au travail avec l'aide ""Santé et sécurité""",/aides/00c5-sante-et-securite-pecheurs/,False,Status 404,False,url not starting with http,[],False
Aider les jeunes pêcheurs à s'installer en créant une entreprise de pêche,/aides/2c40-creation-dentreprise-pour-jeune-pecheur/,False,Status 404,False,url not starting with http,[],False
Limiter l’incidence de la pêche sur le milieu marin et les espèces marines,/aides/a06f-limitation-de-lincidence-de-la-peche-sur-le-m/,False,Status 404,False,url not starting with http,[],False
Soutenir les équipements sportifs,/aides/a92b-soutien-aux-equipements-sportifs/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-10/Dossier-demande-subvention%20construction%20ou%20r%C3%A9novation%20d%27%C3%A9quipements.pdf'],True
Rémunérer les stagiaires de la formation professionnelle,/aides/b241-remuneration-des-stagiaires-de-la-formation-p/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-02/FICHE%20REMUNERATION%20MENSUELLE.pdf'],True
Aider les lycéens à trouver un stage à l'étranger,/aides/d27b-erasmus-stage-public-post-bac-2020-2022/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-02/contrat%20de%20mobilit%C3%A9%202020.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-02/Aide_RegionNA_MobiliteInternationale_TutorielAide%20%281%29.pdf']",True
Aider les familles des lycéens en raison de difficultés liés au Covid-19,/aides/8ba7-covid-19-fonds-de-solidarite-pour-les-famille/,True,,False,url not starting with http,[],False
Contribuer financièrement au départ en stage à l'étranger pour les étudiants en post BAC,/aides/9fce-stages-a-letranger-public-post-bac/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/RI_1V2_2020_Stages%20post%20bac%20%2B%20annexe.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-02/Aide_RegionNA_MobiliteInternationale_TutorielAide%20%281%29_1.pdf']",True
"Se faire aider financièrement dans l'obtention des brevets : BAFA, BAFD, BNSSA",/aides/3205-aides-aux-brevets-bafa-bafd-bnssa/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-06/aide-depot-suividemande-bbb.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-06/reglement-brevets.pdf']",True
Moderniser les offices de tourisme - Nouvelle organisation touristique des territoires(NOTT),/aides/9ebe-nouvelle-organisation-touristique-des-territo/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Soutenir les dynamiques territoriales d’innovation (DTI),/aides/10f9-soutien-aux-dynamiques-territoriales-dinnovat/,True,,False,url not starting with http,[],False
Soutenir les entreprises touristiques dans leurs démarches de transformation numérique et l'expérimentation d'outils métiers,/aides/6727-transformation-numerique/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Restaurer les monuments historiques,/aides/485d-restauration-des-monuments-historiques/,True,,False,url not starting with http,[],False
Accompagner les projets de jeu vidéo portés par les entreprises,/aides/ac34-production-de-jeux-video/,True,,False,url not starting with http,[],False
Soutenir les personnes souhaitant obtenir une qualification,/aides/bc37-aide-individuelle-a-la-formation/,True,,False,url not starting with http,[],False
Aider à l'installation des jeunes agriculteurs - Dotation jeunes agriculteurs (DJA),/aides/2b8c-dotation-jeunes-agriculteurs-dja/,True,,False,url not starting with http,[],False
Favoriser l'accès au crédit des entreprises s'inscrivant dans le cadre d'un projet de développement - Fonds Régional de Garantie Nouvelle-Aquitaine,/aides/8ea9-fonds-regional-de-garantie-nouvelle-aquitaine/,True,,False,url not starting with http,[],False
Améliorer la qualité des bois produits dans les Pyrénées-Atlantiques,/aides/a304-revalorisation-des-terrains-occupes-par-des-p/,True,,False,url not starting with http,[],False
Soutenir les actions collaboratives innovantes,/aides/ebc5-soutien-aux-actions-collaboratives-innovantes/,True,,False,url not starting with http,[],False
Accompagner le développement des offres touristiques par l'ouverture des sites économiques ou des entreprises au public,/aides/c144-mise-en-reseau-dune-offre-de-tourisme-de-deco/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Soutenir le tourisme social et solidaire en accompagnant les partenaires qui oeuvrent pour le départ en vacances des publics les plus fragiles,/aides/0852-tourisme-social-et-solidaire/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Accompagner les entreprises touristiques en zones de montagne dans l'adaptation et la diversification de l'offre d'hébergements,/aides/6d63-hebergements-touristiques-refuges-de-montagne/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
"Créer les conditions d’un parcours de réussite pour amener chaque jeune, dès sa sortie du collège, vers un emploi stable et durable (MDL, ALESA ou FSE)",/aides/0a44-accompagnement-des-maisons-des-lyceens-mdl-al/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/amenagement-du-territoire/accompagnement-des-maisons-des-lyceens-mdl-alesa,False,url not starting with http,[],False
Faciliter l’émergence des infrastructures délivrant du BioGNV et accélérer la construction d’un réseau de stations,/aides/b9e5-mobilite-biognv/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-10/R%C3%A9gionNouvelleAquitaine%20-%20AAP%20BioGNV%202021_R%C3%A8glement%20et%20dossier%20de%20candidature.pdf'],True
